root_x,root_y,root_z,lhipjoint_x,lhipjoint_y,lhipjoint_z,lfemur_x,lfemur_y,lfemur_z,ltibia_x,ltibia_y,ltibia_z,lfoot_x,lfoot_y,lfoot_z,ltoes_x,ltoes_y,ltoes_z,rhipjoint_x,rhipjoint_y,rhipjoint_z,rfemur_x,rfemur_y,rfemur_z,rtibia_x,rtibia_y,rtibia_z,rfoot_x,rfoot_y,rfoot_z,rtoes_x,rtoes_y,rtoes_z,lowerback_x,lowerback_y,lowerback_z,upperback_x,upperback_y,upperback_z,thorax_x,thorax_y,thorax_z,lowerneck_x,lowerneck_y,lowerneck_z,upperneck_x,upperneck_y,upperneck_z,head_x,head_y,head_z,lclavicle_x,lclavicle_y,lclavicle_z,lhumerus_x,lhumerus_y,lhumerus_z,lradius_x,lradius_y,lradius_z,lwrist_x,lwrist_y,lwrist_z,lhand_x,lhand_y,lhand_z,lfingers_x,lfingers_y,lfingers_z,lthumb_x,lthumb_y,lthumb_z,rclavicle_x,rclavicle_y,rclavicle_z,rhumerus_x,rhumerus_y,rhumerus_z,rradius_x,rradius_y,rradius_z,rwrist_x,rwrist_y,rwrist_z,rhand_x,rhand_y,rhand_z,rfingers_x,rfingers_y,rfingers_z,rthumb_x,rthumb_y,rthumb_z
0.0,0.0,0.88178,0.026050083739481034,0.09550393577035687,0.7816662264028283,0.18621745113174382,0.05555141728853188,0.44153943536014495,0.09766494186904384,0.015539919420362789,0.0671044799982992,0.20019230829297663,-0.0044479644230882645,0.03259055801895522,0.2535064910363758,-0.01383493283277202,0.021748832466904604,0.029992799575497386,-0.11265270007271885,0.7940787841315345,-0.013990155935603488,-0.10219624658326809,0.42509052587975543,-0.4025232867762505,-0.09736418839117594,0.42215521204271383,-0.4763246923617246,-0.11106418196462675,0.3392563094965049,-0.5176820837410436,-0.117119337619608,0.30193829418996104,0.01537723844822847,0.006837075999365335,0.9779621293514525,0.04650943660312046,0.013880738315412994,1.0708653080495316,0.07332350244892671,0.02377058044355236,1.1673685563157583,0.09098433760754787,0.034528244303137175,1.2530777765077248,0.09292744292354538,0.04730210381572452,1.3388228582824204,0.08932904926265373,0.0570187680832831,1.4284415910813784,0.05068329170973884,0.23990866751960474,1.2263447787806965,-0.080280846539452,0.25658288771110666,0.9835457309387365,0.0939423423000032,0.21940137286245776,0.9514430396459679,0.18105369384947423,0.2008106672691948,0.9353917387534132,0.20227140573162683,0.2190079736262382,0.926287567450974,0.2204737486733288,0.23048825678544455,0.9184064162476965,0.2116754504547238,0.2033960456218309,0.9306513605566105,0.06702074657245105,-0.17450892736145432,1.2536631862942769,-0.04219803795892929,-0.28643615573040504,0.9957555759913562,0.09859499734647903,-0.24111517268748314,0.8866095430320537,0.16899170908024397,-0.21845461869189745,0.8320363760961129,0.20087997020186998,-0.21368345940572805,0.8373525533179157,0.22639411711009005,-0.20628196795624748,0.8397747394998808,0.19897516055547948,-0.18857885732320412,0.8361047963429614
0.0,0.0,0.87812,0.02614467138443688,0.09622245159015287,0.7784187384179384,0.1828045689431892,0.05333261109428227,0.43686256397647527,0.07490369910164363,0.013424582006022033,0.06753190400839877,0.17770323375188224,-0.0027825418867402016,0.032713769947553886,0.23201299268518794,-0.009582397320478029,0.02688701514523073,0.030985474889820175,-0.11195921209772568,0.790264494646842,0.005548323840650182,-0.11052359310531289,0.4194543957624898,-0.38283689579211155,-0.09792422099753928,0.4263370617759831,-0.45785617430260905,-0.1135061861741861,0.34472832930410424,-0.5009978697005744,-0.11991973410053601,0.30952394648215076,0.0159082812073732,0.007122892295214487,0.9742040449322079,0.047781581371334036,0.014357438694437818,1.0668473071089952,0.07501856643046256,0.023803023730449253,1.163257107010867,0.09358814883785671,0.034648544661912695,1.248767799399688,0.0955277684587521,0.047356446209023295,1.3345184728105859,0.09150752532193951,0.056846712729425236,1.424132921025408,0.05369991942327612,0.24001496087393187,1.222572612080857,-0.06609337794991044,0.25661323443344025,0.9740691504448893,0.10907221083173768,0.2154952397541834,0.9510921494024526,0.1966547610384637,0.19493629973316617,0.9396036809136523,0.21881048853496066,0.2123431530900175,0.9319858306538465,0.2377455342333632,0.22314594075932426,0.9253984366510114,0.227578555273954,0.19647553760510506,0.9370918568511701,0.06804799729530253,-0.1745969437459316,1.2493443919525533,-0.04559665831907056,-0.2827230555237645,0.9924388201500285,0.09098246797767162,-0.24603909671316648,0.8763350548659792,0.15927221939822211,-0.2276970667399657,0.8182830121764288,0.19135251860399327,-0.2238024877804049,0.8227830357088749,0.21705471453076952,-0.2172229991341712,0.8244262887670702,0.18993685494019008,-0.19874256001069612,0.8206758588183825
0.0,0.0,0.87364,0.026555664341268104,0.09700824009551698,0.7744771391975904,0.17663029400499686,0.05128853158369744,0.43018148051723737,0.0532666904214778,0.01148395497353932,0.06571777306014988,0.15583861944647204,-0.003561840098498841,0.029948204292001446,0.2103893939342234,-0.009402321165615124,0.026135682417262673,0.031866728819875734,-0.11122618281698202,0.7855762340492722,0.026745590700760102,-0.11897814526339964,0.4139738806154515,-0.3612803260285762,-0.09894666221952855,0.4277551193414399,-0.4371383952919674,-0.11481602955466036,0.34695693772635633,-0.4812036292015449,-0.12098498320206669,0.3128902271921223,0.016694228446201942,0.007017234295200986,0.9695949906098406,0.049526782859035556,0.014354547688905313,1.0618980908479698,0.07718751333276752,0.023772438313253506,1.158188696408033,0.09657580168221047,0.03462565279490214,1.2435169348438235,0.09828173444300758,0.04714260074615692,1.3292883714906025,0.09356593485333864,0.056332990732383514,1.4188864963670695,0.05683853011886408,0.2401931789380805,1.2174163857000846,-0.050545161557999485,0.2574029902177772,0.9633267998047961,0.1249630879797321,0.21167851186049016,0.949807968684358,0.2127169680867056,0.1888163364220035,0.9430485719716628,0.23564877262749362,0.20540952518136174,0.9368355534873813,0.2551732266366733,0.21551776396728986,0.931460145674046,0.243757968813757,0.18928536987572994,0.9425430592332473,0.06989964108589408,-0.17446261505658262,1.244463199624432,-0.04833988204703665,-0.2779217392887586,0.9885521893558776,0.08456449108974207,-0.2502340641904581,0.8669129009344404,0.1510168608646536,-0.236390188474796,0.8060930890454994,0.1832371498399521,-0.2332967885498939,0.809887560319221,0.2090699405658849,-0.22743705994862187,0.8108906970932178,0.18219647787913118,-0.20829196244726053,0.8072579795777444
0.0,0.0,0.870665,0.02664674681004353,0.09965008631625513,0.7730116062477279,0.1690580816972087,0.050958887506856426,0.4257032383892634,0.031724918127809865,0.01087387424088415,0.06628791777298892,0.1339286126543353,-0.0046914988559684685,0.029601121808966784,0.18854942758532012,-0.010484340320468851,0.02691772137404457,0.0322487487206935,-0.1088198173611751,0.7810626368885447,0.048052931419520606,-0.12702234455834438,0.4099667045975094,-0.3395517453810897,-0.0996421831188275,0.4278738776024885,-0.4151482848181627,-0.1144830825868729,0.3467214140306828,-0.45891722294643533,-0.12009879121375255,0.31222165965516513,0.017540380189273952,0.007428744780213282,0.9664514743648365,0.05086624147893559,0.015691160539400183,1.0585335479721765,0.07807982062780972,0.024815466315924337,1.1549673590815106,0.09923992506538992,0.0362210852324759,1.2398328264303191,0.10134482374232379,0.048452898702789,1.32561853829742,0.09612393926113771,0.05685785507435785,1.4152320353230303,0.058634565996224186,0.24142106228030308,1.2141184858829546,-0.03635407696651005,0.25928727359111003,0.9551648574827439,0.13889510579852504,0.2088159513606342,0.9510690041393846,0.22651945288017816,0.18358036060276486,0.9490210831793735,0.24993148215089978,0.19977076276601788,0.9441452408372802,0.2698272111658788,0.20953701298139493,0.939892887662154,0.2575429544007972,0.18346047675785743,0.9502282633867782,0.06923750297384013,-0.17335818572059214,1.2411758718200792,-0.054421321080459606,-0.2717907358983189,0.986714944695979,0.07545341293484009,-0.2529230494171384,0.8609245840137824,0.14039095897265774,-0.24348918016830337,0.7980292302722578,0.17272981051675185,-0.24161094216271314,0.8012138764568247,0.1986936254974987,-0.23674987456524307,0.8017058569826121,0.1721864981823158,-0.21660662047185492,0.7984363072284328
0.0,0.0,0.8674350000000001,0.02651376258394067,0.10336118630750371,0.7719390835493214,0.16018736599967442,0.0517756752959696,0.42140776842933947,0.010450105612655136,0.010898562895762914,0.0670316261457585,0.11244817952795794,-0.0035382648982517292,0.02952223146027657,0.16718850633996274,-0.00830578342444543,0.029051797607306716,0.03199118833204739,-0.10533882046413512,0.7754324741526512,0.0701919974550047,-0.13489276605230308,0.4063827105666505,-0.3170291256750275,-0.10019837836672378,0.42542119187200145,-0.3905430485345387,-0.11359280010187778,0.34223924818015616,-0.43201117422770463,-0.11892357153672001,0.304982007015587,0.01803191891070588,0.008121397366679162,0.9630984983044859,0.051835974078510816,0.017830584109320657,1.0549264990377065,0.07941958990991571,0.026581871169618597,1.151274584975323,0.10200204126805934,0.03869997240141125,1.2357168896977708,0.10451625230240058,0.050683095305004894,1.3215113247831871,0.0991225279116219,0.05825903321102771,1.4111561599822975,0.0616610855284776,0.24339358240305448,1.2105313054292357,-0.019730712601456535,0.26196776339327404,0.947015295695517,0.1548037500981354,0.2074730802724435,0.9524209026611967,0.2420707381432894,0.1802258146780546,0.9551236986104351,0.2660926643174699,0.19540169256640008,0.9515538515484309,0.2864149409851007,0.20430832874198934,0.9483984488060161,0.2729662657683387,0.1787464965568087,0.9579799939061011,0.06948392058814301,-0.17150904734537392,1.2374709766029168,-0.0597347190738049,-0.26496930121260603,0.9847238311261695,0.06698482787104543,-0.2543491168286028,0.8552262693097592,0.13034477602424244,-0.24903900999738426,0.7904773098908252,0.16280496376636178,-0.24877231105995373,0.7925325149182016,0.18888905104132214,-0.2452223380424684,0.7921021796236386,0.1628719465578743,-0.22377862564426462,0.7896501074818538
0.0,0.0,0.864765,0.026199435795657866,0.10622170591802899,0.7709630197748828,0.14928642371287948,0.05204943432236298,0.41679279887167037,-0.01205548556395164,0.011380876745606115,0.06753350841293763,0.08963445089484878,-0.0015892700065862839,0.0289028266855584,0.14441654561020245,-0.005459370285362752,0.02898671204559789,0.030986509837522602,-0.10256009354054241,0.7706762644866502,0.09230437634798516,-0.14200913235565155,0.40528184861510513,-0.29470207313433616,-0.10082017776635319,0.42113913292671457,-0.36395943601673864,-0.113111105383707,0.33428929936279783,-0.4000694281913666,-0.11889574627347141,0.29185183772042866,0.018397847814697776,0.008325118340080848,0.9603489397957923,0.05315954557354341,0.019358010169274156,1.051734255964384,0.0826466860955275,0.028753469078417415,1.1474825857520696,0.10523210611379641,0.041063625828146266,1.231908468774114,0.10686856522716526,0.05252343997254744,1.317764330780526,0.1005968798811483,0.05935950774468353,1.4073854926128235,0.06601046211216377,0.2459471734309542,1.2062763287400822,-0.0018254532813650748,0.26575366180702004,0.9389993257423225,0.1714126424905884,0.20700957702113074,0.9534695749560859,0.25803144887898033,0.17763761651797288,0.9607046793930172,0.28242875427282366,0.1920143156249562,0.9579023155787733,0.30299357470438704,0.20024944318263213,0.9553499628002069,0.28880599859581046,0.174991136456546,0.9642977888129369,0.0744746237593894,-0.16877019125574166,1.2345916359719655,-0.059678591811563875,-0.25689602552871726,0.9833420382565162,0.06370505019807404,-0.2541556251047939,0.850439223586207,0.1253970412851635,-0.2527854211157311,0.7839876330462585,0.15789156545816962,-0.25433976721369317,0.7848089545586792,0.18402927492085652,-0.25226845746109056,0.7833735338310348,0.15863864833070673,-0.22938964749495644,0.7818129274104298
0.0,0.0,0.8627549999999999,0.025689531914214525,0.1060472018447006,0.7687012606456778,0.1375124658625284,0.05128676931679964,0.4108653428573693,-0.034952666167499924,0.010948392856052903,0.06694080598971439,0.06619309936748485,-0.0022727368729206845,0.02695319250745155,0.12096604070594918,-0.006243130538540639,0.02619985753089831,0.030322845895949024,-0.10274103091152587,0.768561136235071,0.11408887723785366,-0.14718142551018573,0.40797733076557313,-0.27288246929093307,-0.10170727374946625,0.41632763567696995,-0.33583878849803206,-0.11398663787353419,0.3248063944703479,-0.3636762051822744,-0.12104877142994486,0.27663258043185246,0.01870441843230153,0.008032942546550676,0.9582934923015672,0.05425106215122355,0.018972413019648776,1.0493826925371876,0.08527274812886798,0.028757997616938417,1.1446228096879352,0.10825847039905523,0.0410219771884995,1.2289443715690693,0.10904530512914601,0.05197286957653792,1.3148495716996453,0.10163574544348197,0.05815598492064237,1.4044105390393853,0.06972848344572946,0.2462348828305195,1.2031258493784045,0.01403572796705621,0.26730056052441314,0.933110895669731,0.18548710689683046,0.20365695280726726,0.9552005395667849,0.2712125573547717,0.17183523766852674,0.966245330723674,0.2956489142317108,0.18595198825142292,0.9630653058819014,0.3161999544363062,0.19398248954537323,0.9600730990949249,0.3020599817291786,0.1684793260125087,0.9686998100947861,0.07835972312680806,-0.1683642346652886,1.232350180872983,-0.060460974877381,-0.2508010738473666,0.9825541237582479,0.059504586953606164,-0.2556249433556753,0.846590598204538,0.11948753323958816,-0.258036884759927,0.7786086480037631,0.15190938718051594,-0.2615011940793712,0.7786242429214887,0.17804616349322955,-0.2609738328634279,0.776534725486796,0.15340599719031012,-0.23662567685798666,0.7755606262663055
0.0,0.0,0.8614599999999999,0.02503674929473587,0.1057482114874979,0.7670415732309593,0.12470403877608516,0.05067993656674967,0.40565766941558146,-0.05836740093525772,0.009765004788342942,0.06729868056627218,0.04215027430451035,-0.0035148925459404373,0.02576801667211605,0.09693344343870192,-0.007283174788589045,0.02519636280555878,0.030026546218949957,-0.10302510553145419,0.767345783755631,0.13495725435041472,-0.150093168563143,0.4125335517876646,-0.2519865477770591,-0.10298939849678546,0.4100471656070169,-0.308707897668576,-0.11533636008914583,0.31454120869528474,-0.33026942147797356,-0.12305150961579936,0.26330342181739735,0.01949881703505496,0.007945807465284354,0.9568436363774004,0.05532756945208139,0.01829179477414511,1.047861286286388,0.08592511493446064,0.027170023316383674,1.1432884360311542,0.10996043678334755,0.03921568716301529,1.227334600829308,0.11123864781265813,0.05014961223731722,1.313235110525838,0.10382618346723582,0.05623380443319574,1.402799648280894,0.07208926203430677,0.24464482655685507,1.2022232166645508,0.027223491347531992,0.26648487791590364,0.9302340040847348,0.19664578530631638,0.19842180437749155,0.9594264320845959,0.28135669610728453,0.1643903624889599,0.9740226053913531,0.3062286272632905,0.17775249396691045,0.9745695846064624,0.32712844759938253,0.18514554871403255,0.9747320405042637,0.3113972028155261,0.16016694072314583,0.9811959933825707,0.07670840404457091,-0.17018385369722988,1.230509611839434,-0.06663985938426342,-0.2475441383582784,0.9823627958255245,0.04959167926242247,-0.25924603464736384,0.8434235668110158,0.10770760880893882,-0.26509699892325267,0.7739537607778864,0.13999877601067712,-0.2700748931656135,0.7728269260951116,0.1660397388668584,-0.2707986287216602,0.7697892928394746,0.1420284815260342,-0.24532781481886354,0.7694966181912042
0.0,0.0,0.86127,0.024372077667959013,0.10624532191924134,0.76699168145237,0.1098555873643936,0.05107398838830019,0.40200116998986496,-0.08277028799903641,0.007907440451891772,0.06914874405115981,0.016946097069814536,-0.004563992518152562,0.025594727773736187,0.07174987418038925,-0.007681216162863113,0.0248265897095298,0.02967201314426493,-0.10251451136504597,0.7667306765104683,0.15401265413474174,-0.15171858100501195,0.4184119903394931,-0.2325779345649066,-0.10433626470285991,0.40214544317553963,-0.28470306579282156,-0.11627612377365017,0.30402698620539864,-0.30511862695922454,-0.12349679522251565,0.2522817518048875,0.0203239312065715,0.008034731663314353,0.9564770398148219,0.055949522382211514,0.017892423665982187,1.0476048545263605,0.08502699153656468,0.025279502968252165,1.1435772170133727,0.11030450925556257,0.036955526788522174,1.2272876338357697,0.11252415293833584,0.048218831458545997,1.313145026977193,0.10540599999617073,0.054662234684254296,1.4027193071655448,0.07365392497533674,0.2427164603031242,1.2031141894954551,0.037545482083639836,0.26537445988126285,0.929861968788211,0.20480293925856285,0.19342409074258612,0.9655677195831942,0.288431434685382,0.157449006472913,0.9834205452076812,0.31347838362984637,0.17002541212984684,0.9851602490924061,0.33447359302215296,0.17677137089360817,0.9862449357646146,0.3181068420573352,0.15205410677177353,0.9916011125456785,0.07114998491677893,-0.1723266931072889,1.2298549863489001,-0.07700855173592092,-0.24516850744873228,0.9837729379608284,0.03547211721101862,-0.2631005639817166,0.8421462176922683,0.09171260673712456,-0.2720666169677323,0.7713326623274533,0.12374157425970234,-0.2789114042224775,0.7689411869959641,0.14958449940602692,-0.2811973773400655,0.7648354136597454,0.12640619173905976,-0.25439038465037717,0.7651498211420753
0.0,0.0,0.86067,0.024062273345469842,0.10671665455748401,0.7666117996200141,0.09426762689846369,0.05121582604241656,0.3984050640231484,-0.10676614621899239,0.005715807529270939,0.07073982988089758,-0.008216001137586693,-0.006192282453780892,0.02452398754032828,0.04660064947488851,-0.008730932322935966,0.02351427044958492,0.02931498707746072,-0.10204230050003178,0.7657327697955384,0.1723644151928898,-0.1520838769332898,0.42473920846215235,-0.21325221012375506,-0.10562311809240642,0.39209953763271843,-0.2614199823381349,-0.11709570918848534,0.2919482505180268,-0.28323605509298777,-0.12334950952417446,0.2407061615279134,0.01985260018895274,0.006838551834562499,0.9560289239750983,0.056489106326904404,0.016500562391446753,1.046766878152242,0.08873786274742623,0.025146283621026236,1.1416608204427,0.11167928529115279,0.03555124637748813,1.2261348709083364,0.11251231342181356,0.046423016506511726,1.3120452883664402,0.10541808237022221,0.053303649603445885,1.4016031731161676,0.07848855652344322,0.243153355965961,1.2002211060038108,0.051991644811065996,0.2674929371082454,0.925951065870042,0.21708981499475355,0.19211167231678994,0.9672816795222857,0.29963866993601407,0.15442114500347928,0.9879469287341092,0.3246331537727868,0.1667668655651042,0.9909278519113887,0.345588703422544,0.17333587566622494,0.9929688292674503,0.3289619348072391,0.14852087649857013,0.9971385958859242,0.07856061237487899,-0.17159165001067786,1.2295553316782797,-0.07395100006821531,-0.23882819008911813,0.98524160511131,0.035376118123669587,-0.26229976862976007,0.8416150161277118,0.09003982792510357,-0.2740355902557513,0.769801523648591,0.12171722887853864,-0.28306646779953876,0.7668699262948946,0.1473533277911201,-0.2871663292714815,0.7622885463262912,0.12521871533487317,-0.25883719378851433,0.7627206809189497
